Item,Name,Category,Subsystem,Material,Qty,Sample IDs
14459,"HPT Blade S1-46 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0046"
14460,"HPT Blade S1-47 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0047"
14461,"HPT Blade S1-48 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0048"
14462,"HPT Blade S1-49 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0049"
14463,"HPT Blade S1-50 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0050"
14464,"HPT Blade S1-51 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0051"
14465,"HPT Blade S1-52 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0052"
14466,"HPT Blade S1-53 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0053"
14467,"HPT Blade S1-54 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0054"
14468,"HPT Blade S1-55 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0055"
14469,"HPT Blade S1-56 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0056"
14470,"HPT Blade S1-57 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0057"
14471,"HPT Blade S1-58 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0058"
14472,"HPT Blade S1-59 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0059"
14473,"HPT Blade S1-60 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0060"
14474,"HPT Blade S1-61 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0061"
14475,"HPT Blade S1-62 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0062"
14476,"HPT Blade S1-63 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0063"
14477,"HPT Blade S1-64 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0064"
14478,"HPT Blade S1-65 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0065"
14479,"HPT Blade S1-66 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0066"
14480,"HPT Blade S1-67 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0067"
14481,"HPT Blade S1-68 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0068"
14482,"HPT Blade S1-69 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0069"
14483,"HPT Blade S1-70 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0070"
14484,"HPT Blade S1-71 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0071"
14485,"HPT Blade S1-72 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0072"
14486,"HPT Blade S1-73 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0073"
14487,"HPT Blade S1-74 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0074"
14488,"HPT Blade S1-75 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0075"
14489,"HPT Blade S1-76 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0076"
14490,"HPT Blade S1-77 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0077"
14491,"HPT Blade S1-78 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0078"
14492,"HPT Blade S1-79 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0079"
14493,"HPT Blade S1-80 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0080"
14494,"HPT NGV S2-1","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0037"
14495,"HPT NGV S2-2","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0038"
14496,"HPT NGV S2-3","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0039"
14497,"HPT NGV S2-4","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0040"
14498,"HPT NGV S2-5","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0041"
14499,"HPT NGV S2-6","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0042"
14500,"HPT NGV S2-7","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0043"
14501,"HPT NGV S2-8","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0044"
14502,"HPT NGV S2-9","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0045"
14503,"HPT NGV S2-10","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0046"
14504,"HPT NGV S2-11","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0047"
14505,"HPT NGV S2-12","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0048"
14506,"HPT NGV S2-13","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0049"
14507,"HPT NGV S2-14","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0050"
14508,"HPT NGV S2-15","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0051"
14509,"HPT NGV S2-16","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0052"
14510,"HPT NGV S2-17","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0053"
14511,"HPT NGV S2-18","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0054"
14512,"HPT NGV S2-19","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0055"
14513,"HPT NGV S2-20","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0056"
14514,"HPT NGV S2-21","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0057"
14515,"HPT NGV S2-22","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0058"
14516,"HPT NGV S2-23","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0059"
14517,"HPT NGV S2-24","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0060"
14518,"HPT NGV S2-25","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0061"
14519,"HPT NGV S2-26","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0062"
14520,"HPT NGV S2-27","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0063"
14521,"HPT NGV S2-28","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0064"
14522,"HPT NGV S2-29","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0065"
14523,"HPT NGV S2-30","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0066"
14524,"HPT NGV S2-31","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0067"
14525,"HPT NGV S2-32","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0068"
14526,"HPT NGV S2-33","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0069"
14527,"HPT NGV S2-34","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0070"
14528,"HPT NGV S2-35","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0071"
14529,"HPT NGV S2-36","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0072"
14530,"HPT NGV S2-37","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0073"
14531,"HPT NGV S2-38","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0074"
14532,"HPT NGV S2-39","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0075"
14533,"HPT NGV S2-40","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0076"
14534,"HPT NGV S2-41","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0077"
14535,"HPT NGV S2-42","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0078"
14536,"HPT NGV S2-43","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0079"
14537,"HPT NGV S2-44","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0080"
14538,"HPT NGV S2-45","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0081"
14539,"HPT NGV S2-46","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0082"
14540,"HPT NGV S2-47","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0083"
14541,"HPT NGV S2-48","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0084"
14542,"HPT NGV S2-49","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0085"
14543,"HPT NGV S2-50","HPT","NGV","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-NGV-0086"
14544,"HPT S2 Disk","HPT","DSK","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-DSK-0002"
14545,"HPT Blade S2-1","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0081"
14546,"HPT Blade S2-2","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0082"
14547,"HPT Blade S2-3","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0083"
14548,"HPT Blade S2-4","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0084"
14549,"HPT Blade S2-5","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0085"
14550,"HPT Blade S2-6","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0086"
14551,"HPT Blade S2-7","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0087"
14552,"HPT Blade S2-8","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0088"
14553,"HPT Blade S2-9","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0089"
14554,"HPT Blade S2-10","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0090"
14555,"HPT Blade S2-11","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0091"
14556,"HPT Blade S2-12","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0092"
14557,"HPT Blade S2-13","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0093"
14558,"HPT Blade S2-14","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0094"
14559,"HPT Blade S2-15","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0095"
14560,"HPT Blade S2-16","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0096"
14561,"HPT Blade S2-17","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0097"
14562,"HPT Blade S2-18","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0098"
14563,"HPT Blade S2-19","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0099"
14564,"HPT Blade S2-20","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0100"
14565,"HPT Blade S2-21","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0101"
14566,"HPT Blade S2-22","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0102"
14567,"HPT Blade S2-23","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0103"
14568,"HPT Blade S2-24","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0104"
14569,"HPT Blade S2-25","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0105"
14570,"HPT Blade S2-26","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0106"
14571,"HPT Blade S2-27","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0107"
14572,"HPT Blade S2-28","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0108"
14573,"HPT Blade S2-29","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0109"
14574,"HPT Blade S2-30","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0110"
14575,"HPT Blade S2-31","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0111"
14576,"HPT Blade S2-32","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0112"
14577,"HPT Blade S2-33","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0113"
14578,"HPT Blade S2-34","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0114"
14579,"HPT Blade S2-35","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0115"
14580,"HPT Blade S2-36","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0116"
14581,"HPT Blade S2-37","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0117"
14582,"HPT Blade S2-38","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0118"
14583,"HPT Blade S2-39","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0119"
14584,"HPT Blade S2-40","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0120"
14585,"HPT Blade S2-41","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0121"
14586,"HPT Blade S2-42","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0122"
14587,"HPT Blade S2-43","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0123"
14588,"HPT Blade S2-44","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0124"
14589,"HPT Blade S2-45","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0125"
14590,"HPT Blade S2-46","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0126"
14591,"HPT Blade S2-47","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0127"
14592,"HPT Blade S2-48","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0128"
14593,"HPT Blade S2-49","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0129"
14594,"HPT Blade S2-50","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0130"
14595,"HPT Blade S2-51","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0131"
14596,"HPT Blade S2-52","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0132"
14597,"HPT Blade S2-53","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0133"
14598,"HPT Blade S2-54","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0134"
14599,"HPT Blade S2-55","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0135"
14600,"HPT Blade S2-56","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0136"
14601,"HPT Blade S2-57","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0137"
14602,"HPT Blade S2-58","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0138"
14603,"HPT Blade S2-59","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0139"
14604,"HPT Blade S2-60","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0140"
14605,"HPT Blade S2-61","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0141"
14606,"HPT Blade S2-62","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0142"
14607,"HPT Blade S2-63","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0143"
14608,"HPT Blade S2-64","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0144"
14609,"HPT Blade S2-65","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0145"
14610,"HPT Blade S2-66","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0146"
14611,"HPT Blade S2-67","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0147"
14612,"HPT Blade S2-68","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0148"
14613,"HPT Blade S2-69","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0149"
14614,"HPT Blade S2-70","HPT","BLD","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-BLD-0150"
14615,"HPT Blade S2-1 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0081"
14616,"HPT Blade S2-2 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0082"
14617,"HPT Blade S2-3 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0083"
14618,"HPT Blade S2-4 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0084"
14619,"HPT Blade S2-5 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0085"
14620,"HPT Blade S2-6 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0086"
14621,"HPT Blade S2-7 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0087"
14622,"HPT Blade S2-8 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0088"
14623,"HPT Blade S2-9 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0089"
14624,"HPT Blade S2-10 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0090"
14625,"HPT Blade S2-11 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0091"
14626,"HPT Blade S2-12 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0092"
14627,"HPT Blade S2-13 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0093"
14628,"HPT Blade S2-14 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0094"
14629,"HPT Blade S2-15 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0095"
14630,"HPT Blade S2-16 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0096"
14631,"HPT Blade S2-17 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0097"
14632,"HPT Blade S2-18 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0098"
14633,"HPT Blade S2-19 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0099"
14634,"HPT Blade S2-20 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0100"
14635,"HPT Blade S2-21 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0101"
14636,"HPT Blade S2-22 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0102"
14637,"HPT Blade S2-23 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0103"
14638,"HPT Blade S2-24 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0104"
14639,"HPT Blade S2-25 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0105"
14640,"HPT Blade S2-26 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0106"
14641,"HPT Blade S2-27 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0107"
14642,"HPT Blade S2-28 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0108"
14643,"HPT Blade S2-29 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0109"
14644,"HPT Blade S2-30 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0110"
14645,"HPT Blade S2-31 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0111"
14646,"HPT Blade S2-32 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0112"
14647,"HPT Blade S2-33 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0113"
14648,"HPT Blade S2-34 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0114"
14649,"HPT Blade S2-35 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0115"
14650,"HPT Blade S2-36 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0116"
14651,"HPT Blade S2-37 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0117"
14652,"HPT Blade S2-38 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0118"
14653,"HPT Blade S2-39 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0119"
14654,"HPT Blade S2-40 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0120"
14655,"HPT Blade S2-41 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0121"
14656,"HPT Blade S2-42 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0122"
14657,"HPT Blade S2-43 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0123"
14658,"HPT Blade S2-44 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0124"
14659,"HPT Blade S2-45 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0125"
14660,"HPT Blade S2-46 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0126"
14661,"HPT Blade S2-47 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0127"
14662,"HPT Blade S2-48 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0128"
14663,"HPT Blade S2-49 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0129"
14664,"HPT Blade S2-50 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0130"
14665,"HPT Blade S2-51 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0131"
14666,"HPT Blade S2-52 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0132"
14667,"HPT Blade S2-53 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0133"
14668,"HPT Blade S2-54 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0134"
14669,"HPT Blade S2-55 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0135"
14670,"HPT Blade S2-56 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0136"
14671,"HPT Blade S2-57 Fir-Tree Root","HPT","FIR","Single-Crystal Nickel CMSX-4",1,"GE9X-HPT-FIR-0137"
