Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
999,"Electrical Connector 86",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0086
1000,"Electrical Connector 87",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0087
1001,"Electrical Connector 88",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0088
1002,"Electrical Connector 89",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0089
1003,"Electrical Connector 90",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0090
1004,"Electrical Connector 91",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0091
1005,"Electrical Connector 92",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0092
1006,"Electrical Connector 93",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0093
1007,"Electrical Connector 94",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0094
1008,"Electrical Connector 95",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0095
1009,"Electrical Connector 96",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0096
1010,"Electrical Connector 97",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0097
1011,"Electrical Connector 98",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0098
1012,"Electrical Connector 99",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0099
1013,"Electrical Connector 100",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0100
1014,"Electrical Connector 101",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0101
1015,"Electrical Connector 102",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0102
1016,"Electrical Connector 103",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0103
1017,"Electrical Connector 104",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0104
1018,"Electrical Connector 105",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0105
1019,"Electrical Connector 106",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0106
1020,"Electrical Connector 107",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0107
1021,"Electrical Connector 108",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0108
1022,"Electrical Connector 109",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0109
1023,"Electrical Connector 110",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0110
1024,"Electrical Connector 111",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0111
1025,"Electrical Connector 112",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0112
1026,"Electrical Connector 113",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0113
1027,"Electrical Connector 114",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0114
1028,"Electrical Connector 115",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0115
1029,"Electrical Connector 116",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0116
1030,"Electrical Connector 117",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0117
1031,"Electrical Connector 118",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0118
1032,"Electrical Connector 119",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0119
1033,"Electrical Connector 120",ELEC,CNN,"ABS Plastic",Class 3,1,0.023,0.12,0.023,0.12,"TBD",4,TYV6-ELEC-CNN-0120
1034,"Relay 1",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0001
1035,"Relay 2",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0002
1036,"Relay 3",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0003
1037,"Relay 4",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0004
1038,"Relay 5",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0005
1039,"Relay 6",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0006
1040,"Relay 7",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0007
1041,"Relay 8",ELEC,RLY,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-RLY-0008
1046,"Fuse 5",ELEC,FUS,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-FUS-0005
1047,"Fuse 6",ELEC,FUS,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-FUS-0006
1048,"Fuse 7",ELEC,FUS,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-FUS-0007
1049,"Fuse 8",ELEC,FUS,"ABS Plastic",Class 3,1,0.02,0.1,0.02,0.1,"TBD",4,TYV6-ELEC-FUS-0008
1050,"Engine Ground Strap 1",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0001
1051,"Engine Ground Strap 2",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0002
1052,"Engine Ground Strap 3",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0003
1053,"Engine Ground Strap 4",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0004
1054,"Engine Ground Strap 5",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0005
1055,"Engine Ground Strap 6",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0006
1056,"Engine Ground Strap 7",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0007
1057,"Engine Ground Strap 8",ELEC,GND,"Copper C11000",Class 3,1,0.095,1.52,0.095,1.52,"Mueller Industries",4,TYV6-ELEC-GND-0008
1058,"Front-Right Engine Mount (Hydraulic)",MNT,ENG,"Nylon 6/6",Class 3,1,0.805,4.03,0.805,4.03,"TBD",4,TYV6-MNT-ENG-0001
1059,"Front-Left Engine Mount (Hydraulic)",MNT,ENG,"Nylon 6/6",Class 3,1,0.805,4.03,0.805,4.03,"TBD",4,TYV6-MNT-ENG-0002
1060,"Rear Engine Torque Strut Mount",MNT,ENG,"Nylon 6/6",Class 3,1,0.805,4.03,0.805,4.03,"TBD",4,TYV6-MNT-ENG-0003
1061,"Subframe Bushing 1",MNT,SBF,"Nylon 6/6",Class 3,1,0,0,0,0,"TBD",4,TYV6-MNT-SBF-0001
1062,"Subframe Bushing 2",MNT,SBF,"Nylon 6/6",Class 3,1,0,0,0,0,"TBD",4,TYV6-MNT-SBF-0002
1063,"Subframe Bushing 3",MNT,SBF,"Nylon 6/6",Class 3,1,0,0,0,0,"TBD",4,TYV6-MNT-SBF-0003
1064,"Subframe Bushing 4",MNT,SBF,"Nylon 6/6",Class 3,1,0,0,0,0,"TBD",4,TYV6-MNT-SBF-0004
1065,"Front Timing Cover (Cast Aluminum)",BLK,FCV,"Aluminum 6061-T6",Class 3,1,5.832,46.66,5.832,46.66,"Alcoa",4,TYV6-BLK-FCV-0001
1066,"Crankshaft Front Oil Seal (PTFE)",BLK,SEL,"Nylon 6/6",Class 3,1,0,0,0,0,"TBD",4,TYV6-BLK-SEL-0001
1067,"Crankshaft Rear Main Oil Seal",BLK,SEL,"Nylon 6/6",Class 3,1,0,0,0,0,"TBD",4,TYV6-BLK-SEL-0002
1068,"Oil Pan / Sump (Cast Aluminum, 7 L capacity)",OIL,SMP,"Aluminum 6061-T6",Class 3,1,5.468,43.74,5.468,43.74,"Alcoa",4,TYV6-OIL-SMP-0001
1069,"Oil Pan Drain Plug (Magnetic)",OIL,DRN,"Steel AISI 4340",Class 3,1,0.087,0.52,0.087,0.52,"Carpenter Technology",4,TYV6-OIL-DRN-0001
1070,"Oil Dipstick + Tube",OIL,DIP,"Steel AISI 4340",Class 3,1,0.222,1.33,0.222,1.33,"Carpenter Technology",4,TYV6-OIL-DIP-0001
1071,"Oil Level Sensor (Capacitive)",SNS,OLS,"Aluminum 6061-T6",Class 3,1,0.095,0.76,0.095,0.76,"Alcoa",4,TYV6-SNS-OLS-0001
1072,"Windage Tray (Stamped Steel)",OIL,WIN,"Steel AISI 1020",Class 3,1,1.62,8.1,1.62,8.1,"TBD",4,TYV6-OIL-WIN-0001
1073,"PCV Valve (Crankcase Ventilation)",OIL,PCV,"Aluminum 6061-T6",Class 3,1,0.048,0.38,0.048,0.38,"Alcoa",4,TYV6-OIL-PCV-0001
1074,"Head Bolt 1 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0001
1075,"Head Bolt 2 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0002
1076,"Head Bolt 3 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0003
1077,"Head Bolt 4 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0004
1078,"Head Bolt 5 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0005
1079,"Head Bolt 6 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0006
1080,"Head Bolt 7 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0007
1081,"Head Bolt 8 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0008
1082,"Head Bolt 9 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0009
1083,"Head Bolt 10 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0010
1084,"Head Bolt 11 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0011
1085,"Head Bolt 12 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0012
1086,"Head Bolt 13 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0013
1087,"Head Bolt 14 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0014
1088,"Head Bolt 15 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0015
1089,"Head Bolt 16 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0016
1090,"Head Bolt 17 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0017
1091,"Head Bolt 18 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0018
1092,"Head Bolt 19 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0019
1093,"Head Bolt 20 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0020
1094,"Head Bolt 21 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0021
1095,"Head Bolt 22 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0022
1096,"Head Bolt 23 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0023
1097,"Head Bolt 24 (M11 TTY, Torque-to-Yield)",FAS,HBT,"Steel AISI 4340",Class 3,1,0.078,0.47,0.078,0.47,"Carpenter Technology",4,TYV6-FAS-HBT-0024
1098,"Main Bearing Cap Bolt 1",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0001
1099,"Main Bearing Cap Bolt 2",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0002
1100,"Main Bearing Cap Bolt 3",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0003
1101,"Main Bearing Cap Bolt 4",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0004
1102,"Main Bearing Cap Bolt 5",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0005
1103,"Main Bearing Cap Bolt 6",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0006
1104,"Main Bearing Cap Bolt 7",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0007
1105,"Main Bearing Cap Bolt 8",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0008
1106,"Main Bearing Cap Bolt 9",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0009
1107,"Main Bearing Cap Bolt 10",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0010
1108,"Main Bearing Cap Bolt 11",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0011
1109,"Main Bearing Cap Bolt 12",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0012
1110,"Main Bearing Cap Bolt 13",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0013
1111,"Main Bearing Cap Bolt 14",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0014
1112,"Main Bearing Cap Bolt 15",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0015
1113,"Main Bearing Cap Bolt 16",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0016
1114,"Main Bearing Cap Bolt 17",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0017
1115,"Main Bearing Cap Bolt 18",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0018
1116,"Main Bearing Cap Bolt 19",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0019
1117,"Main Bearing Cap Bolt 20",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0020
1118,"Main Bearing Cap Bolt 21",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0021
1119,"Main Bearing Cap Bolt 22",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0022
1120,"Main Bearing Cap Bolt 23",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0023
1121,"Main Bearing Cap Bolt 24",FAS,MBB,"Steel AISI 4340",Class 3,1,0.048,0.29,0.048,0.29,"Carpenter Technology",4,TYV6-FAS-MBB-0024
1122,"Connecting Rod Cap Bolt 1 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0001
1123,"Connecting Rod Cap Bolt 2 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0002
1124,"Connecting Rod Cap Bolt 3 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0003
1125,"Connecting Rod Cap Bolt 4 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0004
1126,"Connecting Rod Cap Bolt 5 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0005
1127,"Connecting Rod Cap Bolt 6 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0006
1128,"Connecting Rod Cap Bolt 7 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0007
1129,"Connecting Rod Cap Bolt 8 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0008
1130,"Connecting Rod Cap Bolt 9 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0009
1131,"Connecting Rod Cap Bolt 10 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0010
1132,"Connecting Rod Cap Bolt 11 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0011
1133,"Connecting Rod Cap Bolt 12 (Hi-Strength)",FAS,RDB,"Steel AISI 4340",Class 3,1,0.023,0.14,0.023,0.14,"Carpenter Technology",4,TYV6-FAS-RDB-0012
1134,"Cam Bearing Cap Bolt 1",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0001
1135,"Cam Bearing Cap Bolt 2",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0002
1136,"Cam Bearing Cap Bolt 3",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0003
1137,"Cam Bearing Cap Bolt 4",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0004
1138,"Cam Bearing Cap Bolt 5",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0005
1139,"Cam Bearing Cap Bolt 6",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0006
1140,"Cam Bearing Cap Bolt 7",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0007
1141,"Cam Bearing Cap Bolt 8",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0008
1142,"Cam Bearing Cap Bolt 9",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0009
1143,"Cam Bearing Cap Bolt 10",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0010
1144,"Cam Bearing Cap Bolt 11",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0011
1145,"Cam Bearing Cap Bolt 12",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0012
1146,"Cam Bearing Cap Bolt 13",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0013
1147,"Cam Bearing Cap Bolt 14",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0014
1148,"Cam Bearing Cap Bolt 15",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0015
1149,"Cam Bearing Cap Bolt 16",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0016
1150,"Cam Bearing Cap Bolt 17",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0017
1151,"Cam Bearing Cap Bolt 18",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0018
1152,"Cam Bearing Cap Bolt 19",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0019
1153,"Cam Bearing Cap Bolt 20",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0020
1154,"Cam Bearing Cap Bolt 21",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0021
1155,"Cam Bearing Cap Bolt 22",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0022
1156,"Cam Bearing Cap Bolt 23",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0023
1157,"Cam Bearing Cap Bolt 24",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0024
1158,"Cam Bearing Cap Bolt 25",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0025
1159,"Cam Bearing Cap Bolt 26",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0026
